,id,Type,Region,tags.generator:method,power_output_MW,tags.generator:source,tags.generator:type,tags.power,tags.location,tags.generator:solar:tracking,other_tags,geometry,Country
18836,278191152,area,MY,combustion,700.0,coal,steam_turbine,generator,NULL,NULL,"{ ""tags.building"": ""industrial"" }","POLYGON ((101.72446140000005 2.591219200000013, 101.7242727999998 2.5912204, 101.7242715999998 2.5910352, 101.7237355999998 2.5910385, 101.7237413999998 2.5919701, 101.7235462999998 2.5919714, 101.7235496999998 2.5925191, 101.72350419999995 2.592519399999985, 101.72350649999996 2.592875499999985, 101.72445060000005 2.592869600000013, 101.72446140000005 2.591219200000013))",MY
18838,286559630,area,MY,combustion,650.0,gas,combined_cycle,generator,NULL,NULL,NULL,"POLYGON ((100.1560529 6.3409184, 100.1568789 6.3411053, 100.1571033 6.3401132, 100.1562774 6.3399263, 100.1560529 6.3409184))",MY
18841,316035711,area,MY,combustion,690.0,coal,steam_turbine,generator,NULL,NULL,"{ ""tags.building"": ""industrial"" }","POLYGON ((100.64267680000005 4.159068700000014, 100.64266930000005 4.158224200000014, 100.641207 4.158237200000014, 100.64121460000004 4.159081600000014, 100.64267680000005 4.159068700000014))",MY
18848,383543956,area,MY,combustion,700.0,coal,steam_turbine,generator,NULL,NULL,"{ ""tags.building"": ""industrial"" }","POLYGON ((103.54118439999976 1.335122700000011, 103.54185969999976 1.335568600000011, 103.54208459999977 1.335208600000011, 103.54200060000029 1.335153100000015, 103.54220780000031 1.334839400000015, 103.54175630000024 1.334541300000015, 103.54156640000028 1.334828700000015, 103.54142669999976 1.334736500000011, 103.54118439999976 1.335122700000011))",MY
18879,716593848,area,MY,run-of-the-river,10.0,hydro,pelton_turbine,generator,NULL,NULL,"{ ""tags.operator"": ""Pesaka Technologies Sdn Bhd"", ""tags.description"": ""Programme under UNFCCC. Ref: https:\/\/cdm.unfccc.int\/Projects\/DB\/RWTUV1343829547.56\/view"" }","POLYGON ((101.5465307 4.680059700000014, 101.5466755 4.680198700000014, 101.5468848 4.679966100000014, 101.5467372 4.679835100000014, 101.5465307 4.680059700000014))",MY
19282,1137308769,area,MY,combustion,690.0,coal,steam_turbine,generator,NULL,NULL,"{ ""tags.building"": ""industrial"" }","POLYGON ((100.64121460000004 4.159081600000014, 100.64122209999948 4.15992610000001, 100.64268439999948 4.15991310000001, 100.64267680000005 4.159068700000014, 100.64121460000004 4.159081600000014))",MY
19283,1137308770,area,MY,combustion,690.0,coal,steam_turbine,generator,NULL,NULL,"{ ""tags.building"": ""industrial"" }","POLYGON ((100.64266930000005 4.158224200000014, 100.6426616999995 4.1573798, 100.64119949999949 4.1573927, 100.641207 4.158237200000014, 100.64266930000005 4.158224200000014))",MY
19284,1137308786,area,MY,combustion,700.0,coal,steam_turbine,generator,NULL,NULL,"{ ""tags.building"": ""industrial"" }","POLYGON ((101.72445060000005 2.592869600000013, 101.72520009999995 2.592864899999985, 101.72519789999996 2.592527899999985, 101.72518849999979 2.5910219, 101.72467669999979 2.5910252, 101.72467789999979 2.5912179, 101.72446140000005 2.591219200000013, 101.72445060000005 2.592869600000013))",MY
19288,1138569692,area,MY,combustion,700.0,coal,steam_turbine,generator,NULL,NULL,"{ ""tags.building"": ""industrial"" }","POLYGON ((103.54142669999976 1.334736500000011, 103.54127690000024 1.334637600000015, 103.54146190000031 1.334357600000015, 103.54097730000032 1.334037700000015, 103.54078450000031 1.334329500000015, 103.54066770000028 1.334252400000015, 103.54042430000025 1.334620800000015, 103.54118439999976 1.335122700000011, 103.54142669999976 1.334736500000011))",MY
19289,1138569693,area,MY,combustion,700.0,coal,steam_turbine,generator,NULL,NULL,"{ ""tags.building"": ""industrial"" }","POLYGON ((103.54185969999976 1.335568600000011, 103.54253060000025 1.336011500000015, 103.54269849999976 1.3357572, 103.54261109999976 1.3356995, 103.5426857000003 1.335586500000015, 103.54263530000027 1.335553300000015, 103.54283480000026 1.335251300000015, 103.54235680000023 1.334935700000015, 103.54214860000025 1.335250900000015, 103.54208459999977 1.335208600000011, 103.54185969999976 1.335568600000011))",MY
19313,1151111711,area,MY,photovoltaic,0.0,solar,solar_photovoltaic_panel,generator,roof,NULL,"{ ""tags.layer"": ""1"" }","POLYGON ((103.91773659999949 1.3429398, 103.91773509999949 1.3423318, 103.91821379999949 1.3423306, 103.91821529999949 1.3429386, 103.91773659999949 1.3429398))",SG
19580,1346212940,area,MY,NULL,50.0,solar,NULL,generator,NULL,NULL,"{ ""tags.name"": ""Asiabina Solar LSSPV Se"", ""tags.plant:source"": ""solar"", ""tags.plant:method"": ""photovoltaic"", ""tags.plant:output:electricity"": ""yes"" }","POLYGON ((100.5020331999999 5.1142439, 100.50283409999932 5.114336799999956, 100.50460259999998 5.114542, 100.50553919999999 5.112993499999989, 100.5080436 5.114256899999989, 100.5088892 5.111114599999989, 100.5090453 5.111095199999989, 100.509273 5.107175499999989, 100.50650839999999 5.106449799999988, 100.50307589999998 5.106507599999989, 100.5020331999999 5.1142439))",MY
19609,10601720109,node,MY,combustion,1000.0,coal,steam_turbine,generator,NULL,NULL,NULL,POINT (100.64557490000006 4.164128100000013),MY
19610,10601720110,node,MY,combustion,1000.0,coal,steam_turbine,generator,NULL,NULL,NULL,POINT (100.64334330000005 4.164101300000014),MY
19611,10601720522,node,MY,combustion,1000.0,coal,steam_turbine,generator,NULL,NULL,NULL,POINT (101.73142430000004 2.593496700000013),MY
19612,10601720523,node,MY,combustion,1000.0,coal,steam_turbine,generator,NULL,NULL,NULL,POINT (101.73043730000005 2.593485900000013),MY
19626,10604726340,node,MY,combustion,312.0,coal,steam_turbine,generator,NULL,NULL,NULL,POINT (112.47398610000025 2.7371342),MY
19627,10604726341,node,MY,combustion,312.0,coal,steam_turbine,generator,NULL,NULL,NULL,POINT (112.47401210000025 2.7378222),MY
19628,10604726342,node,MY,combustion,165.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (113.09157600000025 3.2871476),MY
19629,10604726350,node,MY,combustion,317.0,gas,combined_cycle,generator,NULL,NULL,NULL,POINT (113.09268910000023 3.2890474),MY
19630,10604726351,node,MY,combustion,421.0,gas,combined_cycle,generator,NULL,NULL,NULL,POINT (113.09268090000023 3.2926224),MY
19631,10604726352,node,MY,combustion,421.0,gas,combined_cycle,generator,NULL,NULL,NULL,POINT (113.09428520000023 3.2898237),MY
19632,10613382557,node,MY,combustion,720.0,gas,combined_cycle,generator,NULL,NULL,NULL,POINT (103.88448709999977 1.44430240000001),MY
19633,10613382558,node,MY,combustion,720.0,gas,combined_cycle,generator,NULL,NULL,NULL,POINT (103.88416529999978 1.44494590000001),MY
19634,10613382560,node,MY,combustion,36.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (103.36945209999978 3.99000640000001),MY
19635,10613382561,node,MY,combustion,36.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (103.36965979999978 3.99006060000001),MY
19636,10613382562,node,MY,combustion,36.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (103.36985169999978 3.99011070000001),MY
19637,10613382567,node,MY,combustion,36.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (103.44451309999978 4.583369500000011),MY
19638,10613382568,node,MY,combustion,36.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (103.44433129999979 4.58329620000001),MY
19639,10613382569,node,MY,combustion,36.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (103.44469499999978 4.58344270000001),MY
19640,10613382570,node,MY,combustion,36.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (103.44487679999978 4.583516),MY
19641,10613382571,node,MY,combustion,36.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (103.44505869999978 4.58358920000001),MY
19642,10613382572,node,MY,combustion,36.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (103.44524059999978 4.583662500000011),MY
19643,10613382573,node,MY,combustion,747.0,gas,combined_cycle,generator,NULL,NULL,NULL,POINT (102.05213069999978 2.35193690000001),MY
19644,10613382574,node,MY,combustion,747.0,gas,combined_cycle,generator,NULL,NULL,NULL,POINT (102.05115539999979 2.35197480000001),MY
19645,10613382575,node,MY,combustion,747.0,gas,combined_cycle,generator,NULL,NULL,NULL,POINT (102.05019949999979 2.352012),MY
19646,10613382591,node,MY,combustion,245.0,gas,steam_turbine,generator,NULL,NULL,NULL,POINT (101.64960619999978 2.798163700000011),MY
19647,10613382592,node,MY,combustion,165.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (101.64906169999978 2.797571700000011),MY
19648,10613382593,node,MY,combustion,165.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (101.64919049999978 2.797732400000011),MY
19649,10613382594,node,MY,combustion,165.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (101.64933259999978 2.797901200000011),MY
19650,10613382595,node,MY,combustion,300.0,gas,steam_turbine,generator,NULL,NULL,NULL,POINT (101.32268789999978 3.115812300000011),MY
19651,10613382596,node,MY,combustion,300.0,gas,steam_turbine,generator,NULL,NULL,NULL,POINT (101.32250549999978 3.116224700000011),MY
19652,10613382597,node,MY,combustion,300.0,coal,steam_turbine,generator,NULL,NULL,NULL,POINT (101.32200119999978 3.117194300000011),MY
19653,10613382598,node,MY,combustion,300.0,coal,steam_turbine,generator,NULL,NULL,NULL,POINT (101.32179739999978 3.117617400000011),MY
19654,10613382599,node,MY,combustion,500.0,coal,steam_turbine,generator,NULL,NULL,NULL,POINT (101.32141649999978 3.118345900000011),MY
19655,10613382600,node,MY,combustion,500.0,coal,steam_turbine,generator,NULL,NULL,NULL,POINT (101.32111069999978 3.119069),MY
19656,10613382601,node,MY,combustion,109.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (101.79926279999978 2.553132600000011),MY
19657,10613382602,node,MY,combustion,109.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (101.79920109999978 2.553567600000011),MY
19658,10613382603,node,MY,combustion,109.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (101.79913939999977 2.554002600000011),MY
19659,10613382604,node,MY,combustion,109.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (101.79907769999977 2.554437600000011),MY
19660,10613382626,node,MY,combustion,535.0,gas,combined_cycle,generator,NULL,NULL,NULL,POINT (100.37510629999977 5.374212100000012),MY
19661,10613382627,node,MY,combustion,535.0,gas,combined_cycle,generator,NULL,NULL,NULL,POINT (100.37476839999977 5.374751500000012),MY
19662,10613382630,node,MY,combustion,221.0,gas,steam_turbine,generator,NULL,NULL,"{ ""tags.source"": ""https:\/\/malakofftechnicalsolutions.com\/gb3-power-plant\/"", ""tags.note"": ""Segari Energy Ventures"" }",POINT (100.59012559999977 4.392734800000012),MY
19663,10613382631,node,MY,combustion,143.0,gas,gas_turbine,generator,NULL,NULL,"{ ""tags.source"": ""https:\/\/malakofftechnicalsolutions.com\/gb3-power-plant\/"", ""tags.note"": ""Segari Energy Ventures"" }",POINT (100.58994319999977 4.392047500000012),MY
19664,10613382632,node,MY,combustion,143.0,gas,gas_turbine,generator,NULL,NULL,"{ ""tags.source"": ""https:\/\/malakofftechnicalsolutions.com\/gb3-power-plant\/"", ""tags.note"": ""Segari Energy Ventures"" }",POINT (100.58999519999976 4.392243400000011),MY
19665,10613382633,node,MY,combustion,143.0,gas,gas_turbine,generator,NULL,NULL,"{ ""tags.source"": ""https:\/\/malakofftechnicalsolutions.com\/gb3-power-plant\/"", ""tags.note"": ""Segari Energy Ventures"" }",POINT (100.59004719999976 4.392439400000011),MY
19666,10613382634,node,MY,combustion,221.0,gas,steam_turbine,generator,NULL,NULL,"{ ""tags.source"": ""https:\/\/malakofftechnicalsolutions.com\/segari-energy-ventures-lumut-power-plant\/"", ""tags.note"": ""Segari Energy Ventures"" }",POINT (100.58868259999976 4.391726600000012),MY
19667,10613382635,node,MY,combustion,221.0,gas,steam_turbine,generator,NULL,NULL,"{ ""tags.source"": ""https:\/\/malakofftechnicalsolutions.com\/segari-energy-ventures-lumut-power-plant\/"", ""tags.note"": ""Segari Energy Ventures"" }",POINT (100.58858599999975 4.391298700000012),MY
19668,10613382636,node,MY,combustion,141.0,gas,gas_turbine,generator,NULL,NULL,"{ ""tags.source"": ""https:\/\/malakofftechnicalsolutions.com\/segari-energy-ventures-lumut-power-plant\/"", ""tags.note"": ""Segari Energy Ventures"" }",POINT (100.58969589999975 4.391357500000011),MY
19669,10613382637,node,MY,combustion,141.0,gas,gas_turbine,generator,NULL,NULL,"{ ""tags.source"": ""https:\/\/malakofftechnicalsolutions.com\/segari-energy-ventures-lumut-power-plant\/"", ""tags.note"": ""Segari Energy Ventures"" }",POINT (100.58975009999975 4.391552700000012),MY
19670,10613382638,node,MY,combustion,141.0,gas,gas_turbine,generator,NULL,NULL,"{ ""tags.source"": ""https:\/\/malakofftechnicalsolutions.com\/segari-energy-ventures-lumut-power-plant\/"", ""tags.note"": ""Segari Energy Ventures"" }",POINT (100.58964169999975 4.391162300000012),MY
19671,10613382639,node,MY,combustion,141.0,gas,gas_turbine,generator,NULL,NULL,"{ ""tags.source"": ""https:\/\/malakofftechnicalsolutions.com\/segari-energy-ventures-lumut-power-plant\/"", ""tags.note"": ""Segari Energy Ventures"" }",POINT (100.58958759999975 4.390967),MY
19672,10613382640,node,MY,combustion,141.0,gas,gas_turbine,generator,NULL,NULL,"{ ""tags.source"": ""https:\/\/malakofftechnicalsolutions.com\/segari-energy-ventures-lumut-power-plant\/"", ""tags.note"": ""Segari Energy Ventures"" }",POINT (100.58953339999975 4.390771800000012),MY
19673,10613382641,node,MY,combustion,141.0,gas,gas_turbine,generator,NULL,NULL,"{ ""tags.source"": ""https:\/\/malakofftechnicalsolutions.com\/segari-energy-ventures-lumut-power-plant\/"", ""tags.note"": ""Segari Energy Ventures"" }",POINT (100.58947919999976 4.390576600000012),MY
19674,10613382646,node,MY,combustion,700.0,gas,combined_cycle,generator,NULL,NULL,NULL,POINT (101.79136099999977 2.532896500000011),MY
19675,10613382647,node,MY,combustion,700.0,gas,combined_cycle,generator,NULL,NULL,NULL,POINT (101.79061529999977 2.531915800000011),MY
19676,10613382648,node,MY,combustion,1000.0,coal,steam_turbine,generator,NULL,NULL,NULL,POINT (103.53794309999977 1.334031700000011),MY
19677,10613382653,node,MY,combustion,375.0,gas,combined_cycle,generator,NULL,NULL,NULL,POINT (101.46798849999976 3.045206100000011),MY
19678,10613382681,node,MY,combustion,135.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (101.68541909999973 2.965161200000011),MY
19679,10613382682,node,MY,combustion,135.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (101.68541509999973 2.965364700000011),MY
19686,10633266178,node,MY,combustion,250.0,gas,combined_cycle,generator,NULL,NULL,NULL,POINT (103.67516759999984 1.28216050000001),SG
19687,10633266179,node,MY,combustion,250.0,gas,combined_cycle,generator,NULL,NULL,NULL,POINT (103.67503339999983 1.28234290000001),SG
19689,10633266181,node,MY,combustion,420.0,gas,combined_cycle,generator,NULL,NULL,NULL,POINT (103.67409199999983 1.28177440000001),SG
19690,10633266192,node,MY,combustion,405.0,gas,combined_cycle,generator,NULL,NULL,"{ ""tags.name"": ""Tuas CCP5"" }",POINT (103.64251969999982 1.28996380000001),SG
19691,10633266193,node,MY,combustion,367.0,gas,combined_cycle,generator,NULL,NULL,NULL,POINT (103.64234799999983 1.28849970000001),SG
19692,10633266194,node,MY,combustion,367.0,gas,combined_cycle,generator,NULL,NULL,NULL,POINT (103.64187419999983 1.28853720000001),SG
19693,10633266195,node,MY,combustion,367.0,gas,combined_cycle,generator,NULL,NULL,NULL,POINT (103.64140029999983 1.28857480000001),SG
19694,10633266196,node,MY,combustion,367.0,gas,combined_cycle,generator,NULL,NULL,NULL,POINT (103.64092649999984 1.28861230000001),SG
19698,10633266200,node,MY,combustion,90.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (103.71074969999984 1.31131410000001),SG
19699,10633266201,node,MY,combustion,90.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (103.71054859999984 1.31131670000001),SG
19718,10633320522,node,MY,combustion,163.0,gas,steam_turbine,generator,NULL,NULL,NULL,POINT (103.80038369999983 1.46638290000001),SG
19719,10633320523,node,MY,combustion,163.0,gas,steam_turbine,generator,NULL,NULL,NULL,POINT (103.80018019999983 1.46668640000001),SG
19720,10633320524,node,MY,combustion,131.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (103.80114929999984 1.46655640000001),SG
19721,10633320525,node,MY,combustion,131.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (103.80103329999983 1.46673260000001),SG
19722,10633320526,node,MY,combustion,131.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (103.80091939999983 1.466905700000011),SG
19723,10633320527,node,MY,combustion,131.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (103.80081569999983 1.467063300000011),SG
19728,11073894952,node,MY,NULL,110.0,NULL,NULL,generator,NULL,NULL,"{ ""tags.source"": ""http:\/\/chimneysofmalaysia.blogspot.com\/2013\/02\/chimneys-of-sultan-iskandar-power.html;https:\/\/globalenergyobservatory.org\/geoid\/41459"" }",POINT (103.88336529999889 1.448032),MY
19729,11073894953,node,MY,NULL,110.0,NULL,NULL,generator,NULL,NULL,"{ ""tags.source"": ""http:\/\/chimneysofmalaysia.blogspot.com\/2013\/02\/chimneys-of-sultan-iskandar-power.html;https:\/\/globalenergyobservatory.org\/geoid\/41459"" }",POINT (103.88359619999889 1.447752899999976),MY
19730,11849281497,node,MY,photovoltaic,50.0,solar,NULL,generator,NULL,NULL,"{ ""tags.name"": ""Classic Solar Farm"" }",POINT (100.28907170000011 6.485221499999986),MY
19743,82480449,area,PH,fission,3.0,nuclear,NULL,generator,NULL,NULL,"{ ""tags.operator"": ""Philippine Nuclear Research Institute"", ""tags.name"": ""Philippine Research Reactor-1"", ""tags.wikidata"": ""Q25058143"", ""tags.wikipedia"": ""en:Philippine Research Reactor-1"" }","POLYGON ((121.05585910000002 14.66037110000001, 121.05588769999986 14.66037109999998, 121.05591519999986 14.66036359999998, 121.05593959999986 14.66034919999998, 121.05595910000002 14.660329, 121.05597219999986 14.66030439999998, 121.05597789999986 14.66027739999998, 121.05597599999986 14.660249799999981, 121.05596639999985 14.660223699999982, 121.05594989999985 14.660201199999982, 121.05592770000003 14.6601838, 121.05590139999984 14.660172799999982, 121.05587309999984 14.660169, 121.05584479999985 14.660172799999982, 121.05581860000002 14.6601839, 121.05579649999984 14.660201399999982, 121.05577999999984 14.660224, 121.05577049999985 14.66025, 121.05576859999987 14.660277599999981, 121.05577440000002 14.6603047, 121.05578759999986 14.66032919999998, 121.05580709999985 14.66034939999998, 121.05583159999986 14.66036369999998, 121.05585910000002 14.66037110000001))",PH
19780,296127181,area,PH,water-storage,100.0,hydro,hydrodynamic_screw,generator,NULL,NULL,"{ ""tags.building"": ""industrial"", ""tags.operator"": ""National Power Corporation"" }","POLYGON ((121.10874310000003 15.8106249, 121.10885780000002 15.8108863, 121.10926930000002 15.8107191, 121.10915460000002 15.8104577, 121.10874310000003 15.8106249))",PH
19785,316357393,area,PH,combustion,600.0,gas,combined_cycle,generator,NULL,NULL,"{ ""tags.building"": ""industrial"", ""tags.operator"": ""Korea Electric Power Company Philippines"", ""tags.frequency"": ""60"", ""tags.addr:province"": ""Batangas"" }","POLYGON ((121.07985660000018 13.62143210000002, 121.0796849999999 13.62133639999998, 121.07962199999989 13.621443099999977, 121.07958249999989 13.621421, 121.07952619999989 13.621516399999978, 121.0795533999999 13.62153159999998, 121.07948239999988 13.621651799999979, 121.07935699999989 13.621581799999978, 121.07933589999988 13.621617499999978, 121.0787422999999 13.621286199999979, 121.07859839999989 13.621529699999979, 121.07949430000018 13.62202970000002, 121.07985660000018 13.62143210000002))",PH
